entity_id,entity_type,district,weather,temperature,timestamp,peak_hour,energy_consumed_kwh,energy_generated_kwh,grid_usage_kwh,energy_price,carbon_emission_kg,anomaly
5032,House,District-D,Sunny,18,2026-05-28 13:55:41,No,10.97,1.99,8.98,0.33,4.04,No
5033,Office,District-A,Windy,26,2026-05-28 15:55:41,No,299.93,150.44,149.49,0.2,67.27,No
5034,House,District-D,Windy,21,2026-05-17 07:55:41,Yes,24.81,11.85,12.96,0.26,5.83,No
5035,Apartment,District-B,Windy,38,2026-06-05 14:55:41,No,70.06,17.49,52.57,0.36,23.66,No
5036,House,District-E,Windy,31,2026-06-03 16:55:41,No,26.29,9.16,17.13,0.39,7.71,No
5037,School,District-D,Sunny,25,2026-06-02 02:55:41,No,231.79,126.77,105.02,0.29,47.26,No
5038,Apartment,District-D,Sunny,30,2026-05-14 20:55:41,Yes,43.16,18.31,24.85,0.34,11.18,No
5039,University,District-D,Cloudy,23,2026-05-23 14:55:41,No,489.57,19.68,469.89,0.24,211.45,No
5040,House,District-C,Rainy,43,2026-05-09 19:55:41,Yes,46.21,21.04,25.17,0.31,11.33,No
5041,House,District-B,Rainy,40,2026-05-21 02:55:41,No,19.64,1.65,17.99,0.3,8.1,No
5042,Hospital,District-E,Cloudy,31,2026-05-27 05:55:41,No,891.52,65.22,826.3,0.28,371.83,No
5043,School,District-D,Windy,36,2026-05-21 10:55:41,Yes,131.88,13.47,118.41,0.27,53.28,No
5044,SolarFarm,District-D,Sunny,45,2026-06-06 04:55:41,No,168.74,1558.05,0,0.3,0.0,No
5045,Hospital,District-D,Windy,40,2026-05-30 13:55:41,No,675.69,31.73,643.96,0.23,289.78,No
5046,Factory,District-D,Sunny,40,2026-05-30 08:55:41,Yes,1734.75,595.71,1139.04,0.21,512.57,No
5047,Office,District-B,Windy,44,2026-05-12 16:55:41,No,143.29,76.83,66.46,0.32,29.91,No
5048,Apartment,District-A,Rainy,28,2026-05-08 06:55:41,No,74.62,36.8,37.82,0.34,17.02,No
5049,Office,District-D,Windy,25,2026-06-04 23:55:41,No,232.26,135.85,96.41,0.36,43.38,No
5050,Factory,District-E,Cloudy,28,2026-05-16 19:55:41,Yes,1604.51,310.92,1293.59,0.4,582.12,No
5051,Factory,District-A,Windy,36,2026-05-10 13:55:41,No,2803.04,888.63,1914.41,0.29,861.48,No
5052,Office,District-D,Sunny,42,2026-05-18 10:55:41,Yes,460.55,75.48,385.07,0.35,173.28,No
5053,Factory,District-B,Cloudy,21,2026-05-31 01:55:41,No,503.09,296.75,206.34,0.27,92.85,No
5054,Factory,District-C,Windy,17,2026-05-24 16:55:41,No,1922.21,767.06,1155.15,0.18,519.82,No
5055,Hospital,District-D,Sunny,45,2026-05-27 02:55:41,No,474.73,253.33,221.4,0.21,99.63,No
5056,University,District-C,Windy,35,2026-05-31 10:55:41,Yes,373.96,74.62,299.34,0.16,134.7,No
5057,School,District-B,Rainy,44,2026-06-03 03:55:41,No,253.43,35.12,218.31,0.35,98.24,No
5058,Office,District-C,Rainy,24,2026-05-24 22:55:41,Yes,361.19,109.07,252.12,0.36,113.45,No
5059,Hospital,District-E,Sunny,19,2026-06-04 11:55:41,No,903.61,16.85,886.76,0.38,399.04,No
5060,House,District-C,Cloudy,45,2026-05-28 16:55:41,No,9.3,5.16,4.14,0.38,1.86,No
5061,SolarFarm,District-B,Sunny,32,2026-05-18 16:55:41,No,456.98,6450.56,0,0.25,0.0,No
5062,SolarFarm,District-B,Cloudy,31,2026-05-27 19:55:41,Yes,613.84,3763.17,0,0.15,0.0,No
5063,Factory,District-B,Cloudy,45,2026-05-24 17:55:41,Yes,926.35,265.25,661.1,0.25,297.5,No
5064,SolarFarm,District-E,Windy,41,2026-05-26 03:55:41,No,341.81,4499.94,0,0.21,0.0,No
5065,Apartment,District-E,Rainy,45,2026-05-07 12:55:41,No,33.96,14.51,19.45,0.26,8.75,No
5066,Apartment,District-B,Rainy,43,2026-05-23 14:55:41,No,41.14,7.13,34.01,0.32,15.3,No
5067,Apartment,District-C,Windy,36,2026-05-24 04:55:41,No,42.67,6.35,36.32,0.2,16.34,Yes
5068,SolarFarm,District-E,Rainy,37,2026-05-08 02:55:41,No,422.85,422.66,0.19,0.31,0.09,No
5069,Apartment,District-A,Sunny,34,2026-05-26 19:55:41,Yes,66.66,0.15,66.51,0.21,29.93,No
5070,Apartment,District-D,Rainy,38,2026-05-21 06:55:41,No,81.4,10.45,70.95,0.35,31.93,No
5071,House,District-B,Sunny,37,2026-05-16 15:55:41,No,20.39,4.25,16.14,0.26,7.26,No
5072,House,District-D,Rainy,36,2026-05-26 03:55:41,No,26.84,14.02,12.82,0.2,5.77,No
5073,University,District-A,Cloudy,29,2026-05-19 08:55:41,Yes,623.95,259.86,364.09,0.3,163.84,No
5074,Apartment,District-B,Cloudy,30,2026-05-27 13:55:41,No,54.81,23.13,31.68,0.15,14.26,No
5075,SolarFarm,District-B,Cloudy,24,2026-05-30 07:55:41,Yes,578.69,4722.77,0,0.27,0.0,No
5076,Hospital,District-E,Windy,43,2026-05-16 11:55:41,No,398.17,222.16,176.01,0.39,79.2,No
5077,SolarFarm,District-C,Windy,45,2026-05-16 01:55:41,No,162.12,7051.07,0,0.19,0.0,No
5078,University,District-E,Rainy,17,2026-05-22 13:55:41,No,249.4,106.74,142.66,0.26,64.2,No
5079,Office,District-D,Rainy,37,2026-05-11 10:55:41,Yes,235.58,88.36,147.22,0.23,66.25,No
5080,Office,District-C,Windy,32,2026-05-29 18:55:41,Yes,219.66,38.33,181.33,0.27,81.6,No
5081,Office,District-A,Cloudy,26,2026-05-15 17:55:41,Yes,452.15,163.12,289.03,0.2,130.06,No
5082,Apartment,District-D,Windy,26,2026-06-02 10:55:41,Yes,81.27,27.48,53.79,0.22,24.21,No
5083,School,District-E,Rainy,34,2026-06-05 08:55:41,Yes,285.02,79.42,205.6,0.29,92.52,No
5084,School,District-A,Windy,35,2026-05-27 14:55:41,No,267.75,105.84,161.91,0.23,72.86,No
5085,SolarFarm,District-A,Rainy,30,2026-06-05 00:55:41,No,419.53,2857.86,0,0.27,0.0,No
5086,Apartment,District-B,Sunny,38,2026-05-15 17:55:41,Yes,66.49,28.79,37.7,0.38,16.97,No
5087,Apartment,District-D,Rainy,29,2026-05-09 11:55:41,No,81.54,33.77,47.77,0.35,21.5,No
5088,University,District-B,Rainy,42,2026-06-01 23:55:41,No,326.26,86.66,239.6,0.35,107.82,No
5089,School,District-C,Rainy,22,2026-05-08 17:55:41,Yes,166.13,74.16,91.97,0.38,41.39,No
5090,House,District-C,Sunny,19,2026-05-27 20:55:41,Yes,10.36,5.98,4.38,0.18,1.97,No
5091,SolarFarm,District-E,Sunny,37,2026-05-26 02:55:41,No,218.23,3050.45,0,0.19,0.0,No
5092,Office,District-A,Cloudy,17,2026-05-17 08:55:41,Yes,289.1,30.2,258.9,0.16,116.5,No
5093,House,District-E,Rainy,41,2026-05-29 01:55:41,No,19.71,2.41,17.3,0.24,7.79,No
5094,House,District-C,Rainy,38,2026-06-06 06:55:41,No,37.27,11.56,25.71,0.32,11.57,No
5095,University,District-C,Rainy,39,2026-05-18 09:55:41,Yes,681.97,154.99,526.98,0.15,237.14,No
5096,Factory,District-B,Sunny,42,2026-05-12 03:55:41,No,1455.19,168.74,1286.45,0.27,578.9,No
5097,House,District-B,Rainy,18,2026-05-21 04:55:41,No,22.06,7.89,14.17,0.22,6.38,No
5098,SolarFarm,District-B,Sunny,45,2026-05-17 02:55:41,No,339.78,9768.99,0,0.2,0.0,No
5099,Hospital,District-B,Rainy,38,2026-05-08 03:55:41,No,464.32,135.26,329.06,0.23,148.08,No
5100,Factory,District-E,Windy,41,2026-05-20 21:55:41,Yes,2933.78,1233.89,1699.89,0.32,764.95,No
5101,House,District-A,Sunny,42,2026-05-27 11:55:41,No,5.92,1.4,4.52,0.4,2.03,No
5102,Factory,District-B,Windy,33,2026-05-17 14:55:41,No,2594.21,321.03,2273.18,0.36,1022.93,No
5103,School,District-E,Sunny,23,2026-05-16 22:55:41,Yes,305.59,109.73,195.86,0.35,88.14,No
5104,Office,District-B,Rainy,37,2026-05-09 07:55:41,Yes,199.22,58.74,140.48,0.29,63.22,No
5105,Apartment,District-E,Windy,45,2026-05-29 16:55:41,No,55.44,0.95,54.49,0.31,24.52,No
5106,Hospital,District-A,Sunny,33,2026-05-24 08:55:41,Yes,468.77,60.15,408.62,0.31,183.88,No
5107,Office,District-E,Cloudy,19,2026-05-09 21:55:41,Yes,436.06,157.75,278.31,0.35,125.24,No
5108,School,District-C,Windy,21,2026-05-14 10:55:41,Yes,357.08,186.64,170.44,0.4,76.7,No
5109,Factory,District-B,Rainy,39,2026-05-29 09:55:41,Yes,1186.05,165.65,1020.4,0.35,459.18,No
5110,Office,District-E,Windy,25,2026-05-28 19:55:41,Yes,478.62,248.55,230.07,0.22,103.53,No
5111,Factory,District-A,Cloudy,26,2026-05-11 14:55:41,No,546.0,46.8,499.2,0.29,224.64,No
5112,Office,District-E,Rainy,42,2026-05-18 06:55:41,No,332.29,194.86,137.43,0.3,61.84,No
5113,House,District-E,Windy,24,2026-05-27 21:55:41,Yes,17.2,0.46,16.74,0.26,7.53,No
5114,Office,District-E,Windy,20,2026-05-20 00:55:41,No,168.18,68.88,99.3,0.22,44.69,No
5115,Factory,District-A,Cloudy,45,2026-05-10 05:55:41,No,1174.19,412.23,761.96,0.16,342.88,Yes
5116,Hospital,District-E,Windy,38,2026-06-04 22:55:41,Yes,811.14,27.7,783.44,0.32,352.55,No
5117,University,District-B,Sunny,31,2026-05-23 23:55:41,No,251.01,38.69,212.32,0.17,95.54,No
5118,House,District-A,Sunny,22,2026-05-31 06:55:41,No,16.53,9.89,6.64,0.3,2.99,No
5119,Office,District-E,Windy,20,2026-05-09 10:55:41,Yes,311.91,140.26,171.65,0.27,77.24,No
5120,House,District-E,Windy,16,2026-06-03 05:55:41,No,7.92,0.55,7.37,0.38,3.32,No
5121,SolarFarm,District-B,Windy,33,2026-05-29 01:55:41,No,226.33,4471.29,0,0.38,0.0,No
5122,Apartment,District-E,Windy,37,2026-05-09 09:55:41,Yes,57.69,1.53,56.16,0.31,25.27,No
5123,University,District-C,Windy,37,2026-05-30 17:55:41,Yes,359.38,142.44,216.94,0.22,97.62,No
5124,Apartment,District-E,Windy,18,2026-05-30 13:55:41,No,74.8,29.55,45.25,0.32,20.36,No
5125,Factory,District-C,Sunny,29,2026-05-26 10:55:41,Yes,3133.03,1438.79,1694.24,0.18,762.41,No
5126,House,District-D,Rainy,24,2026-05-23 04:55:41,No,6.36,1.78,4.58,0.32,2.06,No
5127,House,District-C,Sunny,19,2026-05-08 23:55:41,No,38.43,16.87,21.56,0.28,9.7,No
5128,School,District-C,Sunny,25,2026-05-18 00:55:41,No,236.28,42.42,193.86,0.3,87.24,No
5129,University,District-A,Windy,29,2026-05-22 14:55:41,No,210.43,45.25,165.18,0.15,74.33,No
5130,Apartment,District-C,Cloudy,18,2026-05-30 21:55:41,Yes,39.24,12.31,26.93,0.39,12.12,No
5131,SolarFarm,District-E,Rainy,35,2026-05-25 18:55:41,Yes,665.14,1331.89,0,0.2,0.0,No
5132,Factory,District-D,Rainy,41,2026-05-18 22:55:41,Yes,2422.17,1343.07,1079.1,0.16,485.59,No
5133,SolarFarm,District-E,Sunny,19,2026-05-16 14:55:41,No,480.58,3430.76,0,0.16,0.0,No
5134,University,District-D,Rainy,31,2026-05-28 07:55:41,Yes,339.72,172.07,167.65,0.22,75.44,No
5135,House,District-E,Windy,15,2026-05-16 01:55:41,No,6.13,1.23,4.9,0.18,2.21,No
5136,Hospital,District-C,Cloudy,41,2026-05-25 05:55:41,No,476.8,48.46,428.34,0.25,192.75,No
5137,Factory,District-B,Rainy,40,2026-05-14 18:55:41,Yes,1517.53,67.68,1449.85,0.16,652.43,No
5138,House,District-C,Windy,36,2026-06-01 13:55:41,No,10.49,5.18,5.31,0.31,2.39,No
5139,SolarFarm,District-E,Sunny,35,2026-05-17 03:55:41,No,440.28,8156.71,0,0.23,0.0,No
5140,House,District-E,Sunny,18,2026-06-04 23:55:41,No,23.11,11.45,11.66,0.24,5.25,No
5141,House,District-D,Windy,21,2026-05-15 13:55:41,No,39.73,12.6,27.13,0.18,12.21,Yes
5142,Hospital,District-B,Windy,17,2026-05-30 01:55:41,No,729.76,173.12,556.64,0.17,250.49,No
5143,University,District-A,Cloudy,37,2026-05-28 01:55:41,No,274.73,162.18,112.55,0.35,50.65,No
5144,Factory,District-B,Sunny,33,2026-05-28 17:55:41,Yes,1949.16,855.22,1093.94,0.3,492.27,No
5145,Factory,District-B,Cloudy,44,2026-05-18 06:55:41,No,527.31,188.21,339.1,0.22,152.6,No
5146,University,District-B,Rainy,40,2026-05-29 16:55:41,No,384.06,150.64,233.42,0.31,105.04,Yes
5147,School,District-C,Cloudy,28,2026-05-14 11:55:41,No,150.26,73.65,76.61,0.36,34.47,No
5148,University,District-B,Rainy,33,2026-05-20 03:55:41,No,311.44,77.0,234.44,0.22,105.5,No
5149,Factory,District-A,Windy,36,2026-05-22 23:55:41,No,1934.29,268.28,1666.01,0.32,749.7,No
5150,Office,District-E,Windy,17,2026-06-05 08:55:41,Yes,285.16,102.44,182.72,0.24,82.22,No
5151,University,District-A,Cloudy,20,2026-05-25 19:55:41,Yes,505.25,120.46,384.79,0.2,173.16,No
5152,Apartment,District-B,Windy,15,2026-05-18 18:55:41,Yes,48.46,12.09,36.37,0.29,16.37,No
5153,Hospital,District-A,Sunny,29,2026-06-06 07:55:41,Yes,707.39,69.69,637.7,0.3,286.97,No
5154,House,District-C,Cloudy,28,2026-05-17 01:55:41,No,23.06,6.2,16.86,0.24,7.59,No
5155,House,District-D,Cloudy,45,2026-05-19 20:55:41,Yes,16.69,6.37,10.32,0.23,4.64,No
5156,University,District-C,Rainy,24,2026-05-24 09:55:41,Yes,427.87,140.94,286.93,0.21,129.12,No
5157,Office,District-A,Rainy,21,2026-05-15 22:55:41,Yes,227.22,33.82,193.4,0.19,87.03,No
5158,SolarFarm,District-D,Sunny,19,2026-06-06 08:55:41,Yes,272.53,1990.22,0,0.2,0.0,No
5159,University,District-C,Cloudy,34,2026-05-31 00:55:41,No,277.2,116.1,161.1,0.19,72.5,No
5160,Hospital,District-E,Cloudy,19,2026-05-11 22:55:41,Yes,633.27,322.43,310.84,0.39,139.88,No
5161,SolarFarm,District-E,Cloudy,38,2026-05-29 09:55:41,Yes,602.9,2708.37,0,0.29,0.0,No
5162,Apartment,District-E,Rainy,28,2026-06-05 06:55:41,No,28.34,8.04,20.3,0.28,9.13,No
5163,Hospital,District-E,Cloudy,27,2026-05-25 00:55:41,No,789.17,266.2,522.97,0.21,235.34,No
5164,House,District-C,Windy,32,2026-05-30 13:55:41,No,36.4,17.52,18.88,0.31,8.5,No
5165,Apartment,District-D,Windy,36,2026-05-09 08:55:41,Yes,71.05,31.63,39.42,0.37,17.74,No
5166,Apartment,District-E,Sunny,41,2026-05-23 18:55:41,Yes,94.67,17.66,77.01,0.2,34.65,No
5167,School,District-C,Cloudy,42,2026-05-24 03:55:41,No,110.61,24.85,85.76,0.36,38.59,No
5168,Apartment,District-C,Windy,24,2026-05-09 11:55:41,No,29.92,4.21,25.71,0.34,11.57,No
5169,Hospital,District-C,Sunny,33,2026-06-03 14:55:41,No,553.55,125.14,428.41,0.35,192.78,No
5170,Hospital,District-D,Cloudy,21,2026-05-14 21:55:41,Yes,901.34,473.96,427.38,0.35,192.32,No
5171,Factory,District-A,Windy,23,2026-06-04 18:55:41,Yes,654.59,384.83,269.76,0.16,121.39,No
5172,Apartment,District-B,Cloudy,30,2026-06-04 12:55:41,No,28.8,13.44,15.36,0.39,6.91,No
5173,Factory,District-E,Cloudy,39,2026-06-06 05:55:41,No,2853.25,1598.35,1254.9,0.16,564.71,No
5174,Hospital,District-D,Cloudy,18,2026-06-06 08:55:41,Yes,1082.25,190.68,891.57,0.24,401.21,No
5175,Factory,District-B,Rainy,25,2026-05-17 17:55:41,Yes,2261.31,518.32,1742.99,0.26,784.35,No
5176,Office,District-A,Rainy,36,2026-05-22 19:55:41,Yes,488.43,259.36,229.07,0.21,103.08,No
5177,Apartment,District-C,Windy,37,2026-05-13 08:55:41,Yes,87.61,38.99,48.62,0.21,21.88,No
5178,Office,District-B,Cloudy,32,2026-05-25 07:55:41,Yes,224.4,61.36,163.04,0.34,73.37,No
5179,SolarFarm,District-B,Windy,36,2026-05-11 21:55:41,Yes,401.44,5833.39,0,0.3,0.0,No
5180,Office,District-B,Cloudy,19,2026-05-24 23:55:41,No,396.94,211.97,184.97,0.23,83.24,No
5181,School,District-C,Sunny,15,2026-05-21 03:55:41,No,212.38,33.62,178.76,0.34,80.44,No
5182,Hospital,District-D,Cloudy,36,2026-06-05 06:55:41,No,703.53,81.96,621.57,0.38,279.71,No
5183,University,District-D,Rainy,24,2026-05-09 21:55:41,Yes,345.95,135.18,210.77,0.3,94.85,No
5184,University,District-D,Rainy,19,2026-05-20 21:55:41,Yes,306.67,159.3,147.37,0.31,66.32,No
5185,SolarFarm,District-C,Windy,26,2026-05-25 20:55:41,Yes,203.59,2241.81,0,0.32,0.0,No
5186,Office,District-A,Rainy,38,2026-05-31 21:55:41,Yes,343.68,164.68,179.0,0.37,80.55,No
5187,School,District-D,Rainy,23,2026-05-29 19:55:41,Yes,234.23,66.07,168.16,0.33,75.67,No
5188,Factory,District-B,Rainy,24,2026-05-23 07:55:41,Yes,1909.55,980.87,928.68,0.34,417.91,No
5189,House,District-B,Cloudy,29,2026-05-13 00:55:41,No,24.73,1.54,23.19,0.3,10.44,No
5190,School,District-E,Sunny,23,2026-05-11 04:55:41,No,185.41,47.32,138.09,0.29,62.14,No
5191,House,District-B,Windy,37,2026-05-27 01:55:41,No,11.65,6.67,4.98,0.25,2.24,No
5192,SolarFarm,District-D,Sunny,24,2026-05-31 15:55:41,No,406.75,6570.45,0,0.17,0.0,No
5193,Hospital,District-D,Sunny,36,2026-05-11 15:55:41,No,510.06,201.6,308.46,0.26,138.81,No
5194,School,District-C,Rainy,26,2026-05-31 12:55:41,No,135.34,8.6,126.74,0.16,57.03,No
5195,Hospital,District-D,Rainy,29,2026-05-13 23:55:41,No,519.2,193.83,325.37,0.22,146.42,No
5196,SolarFarm,District-D,Windy,22,2026-05-09 22:55:41,Yes,126.59,2140.99,0,0.27,0.0,No
5197,Apartment,District-C,Sunny,19,2026-05-28 09:55:41,Yes,31.75,1.31,30.44,0.4,13.7,No
5198,University,District-B,Rainy,44,2026-05-23 20:55:41,Yes,390.91,53.85,337.06,0.36,151.68,No
5199,Apartment,District-A,Cloudy,17,2026-05-24 20:55:41,Yes,69.96,12.57,57.39,0.22,25.83,No
5200,University,District-E,Windy,19,2026-05-17 18:55:41,Yes,274.76,149.54,125.22,0.27,56.35,No
5201,Apartment,District-B,Windy,30,2026-06-06 10:55:41,Yes,56.12,30.17,25.95,0.22,11.68,No
5202,Apartment,District-A,Cloudy,44,2026-06-06 04:55:41,No,27.18,2.92,24.26,0.34,10.92,No
5203,SolarFarm,District-D,Rainy,37,2026-05-31 17:55:41,Yes,681.89,1338.66,0,0.16,0.0,No
5204,School,District-C,Windy,31,2026-05-25 07:55:41,Yes,207.15,30.79,176.36,0.33,79.36,No
5205,Factory,District-D,Rainy,39,2026-06-03 08:55:41,Yes,3960.28,1288.12,2672.16,0.33,1202.47,No
5206,House,District-D,Cloudy,44,2026-05-24 16:55:41,No,23.23,0.98,22.25,0.25,10.01,No
5207,SolarFarm,District-A,Cloudy,39,2026-05-18 19:55:41,Yes,309.11,4570.53,0,0.18,0.0,No
5208,School,District-C,Rainy,33,2026-05-29 05:55:41,No,254.86,68.21,186.65,0.27,83.99,No
5209,Apartment,District-E,Cloudy,20,2026-05-27 17:55:41,Yes,60.72,20.24,40.48,0.19,18.22,No
5210,House,District-C,Rainy,42,2026-05-07 16:55:41,No,25.4,3.03,22.37,0.33,10.07,No
5211,Apartment,District-B,Windy,42,2026-06-06 02:55:41,No,62.82,19.89,42.93,0.31,19.32,No
5212,Hospital,District-C,Windy,41,2026-05-27 11:55:41,No,889.04,524.69,364.35,0.3,163.96,No
5213,University,District-C,Rainy,31,2026-06-05 06:55:41,No,241.47,77.65,163.82,0.19,73.72,No
5214,School,District-D,Sunny,43,2026-05-22 03:55:41,No,129.35,62.03,67.32,0.21,30.29,No
5215,Factory,District-B,Cloudy,41,2026-05-31 00:55:41,No,1816.7,338.82,1477.88,0.19,665.05,No
5216,University,District-D,Sunny,27,2026-06-04 21:55:41,Yes,495.7,9.85,485.85,0.24,218.63,No
5217,Factory,District-B,Cloudy,33,2026-06-01 08:55:41,Yes,1985.38,1082.56,902.82,0.26,406.27,No
5218,Apartment,District-D,Windy,34,2026-05-18 03:55:41,No,42.96,11.15,31.81,0.25,14.31,No
5219,SolarFarm,District-B,Rainy,39,2026-05-29 12:55:41,No,416.13,2075.77,0,0.17,0.0,No
5220,University,District-D,Sunny,23,2026-06-01 09:55:41,Yes,488.51,199.83,288.68,0.27,129.91,No
5221,Office,District-E,Rainy,21,2026-05-10 03:55:41,No,210.13,43.16,166.97,0.23,75.14,No
5222,SolarFarm,District-C,Rainy,17,2026-05-19 09:55:41,Yes,656.48,775.58,0,0.37,0.0,No
5223,House,District-E,Rainy,18,2026-06-04 21:55:41,Yes,12.68,6.54,6.14,0.39,2.76,No
5224,SolarFarm,District-D,Cloudy,19,2026-05-13 13:55:41,No,386.39,4011.0,0,0.16,0.0,No
5225,University,District-C,Cloudy,24,2026-05-08 19:55:41,Yes,463.71,145.42,318.29,0.25,143.23,No
5226,Office,District-A,Rainy,19,2026-05-28 22:55:41,Yes,351.18,101.87,249.31,0.2,112.19,No
5227,University,District-A,Rainy,16,2026-05-08 17:55:41,Yes,547.63,34.09,513.54,0.36,231.09,No
5228,Office,District-E,Sunny,35,2026-05-29 20:55:41,Yes,388.89,8.13,380.76,0.25,171.34,No
5229,House,District-C,Rainy,41,2026-05-25 00:55:41,No,31.5,13.04,18.46,0.17,8.31,No
5230,Office,District-B,Windy,25,2026-05-16 22:55:41,Yes,245.31,108.75,136.56,0.2,61.45,No
5231,Factory,District-D,Cloudy,43,2026-05-09 08:55:41,Yes,1513.68,702.82,810.86,0.34,364.89,No
5232,House,District-D,Sunny,36,2026-05-09 13:55:41,No,38.9,22.11,16.79,0.25,7.56,No
5233,SolarFarm,District-A,Cloudy,29,2026-05-27 02:55:41,No,330.05,5318.15,0,0.18,0.0,No
5234,University,District-A,Windy,21,2026-06-04 23:55:41,No,314.47,62.05,252.42,0.28,113.59,No
5235,Factory,District-A,Windy,45,2026-05-14 17:55:41,Yes,1174.62,208.13,966.49,0.33,434.92,No
5236,House,District-C,Windy,22,2026-05-18 07:55:41,Yes,26.88,12.85,14.03,0.24,6.31,No
5237,Apartment,District-D,Rainy,16,2026-05-13 18:55:41,Yes,55.39,28.79,26.6,0.25,11.97,No
5238,University,District-B,Sunny,19,2026-05-10 15:55:41,No,320.52,155.83,164.69,0.27,74.11,No
5239,Hospital,District-C,Windy,16,2026-06-02 15:55:41,No,736.04,123.12,612.92,0.19,275.81,No
5240,House,District-D,Sunny,18,2026-06-01 19:55:41,Yes,32.59,10.64,21.95,0.32,9.88,No
5241,School,District-B,Windy,23,2026-05-31 20:55:41,Yes,141.25,58.71,82.54,0.28,37.14,No
5242,University,District-E,Cloudy,37,2026-05-24 09:55:41,Yes,613.2,23.53,589.67,0.38,265.35,No
5243,House,District-D,Cloudy,22,2026-06-04 16:55:41,No,36.24,2.11,34.13,0.31,15.36,No
5244,University,District-B,Cloudy,41,2026-05-25 13:55:41,No,379.72,60.67,319.05,0.17,143.57,No
5245,School,District-A,Cloudy,38,2026-05-07 20:55:41,Yes,306.7,71.39,235.31,0.23,105.89,No
5246,Office,District-A,Rainy,33,2026-05-25 21:55:41,Yes,296.18,102.86,193.32,0.34,86.99,No
5247,Factory,District-E,Windy,29,2026-05-28 15:55:41,No,2946.17,1705.93,1240.24,0.4,558.11,No
5248,House,District-C,Cloudy,42,2026-05-27 02:55:41,No,35.11,0.21,34.9,0.18,15.71,No
5249,School,District-C,Windy,17,2026-05-08 10:55:41,Yes,371.73,131.92,239.81,0.36,107.91,No
5250,SolarFarm,District-B,Rainy,27,2026-05-09 21:55:41,Yes,676.9,1053.54,0,0.27,0.0,No
5251,University,District-C,Rainy,23,2026-05-29 06:55:41,No,433.11,226.85,206.26,0.19,92.82,No
5252,SolarFarm,District-B,Cloudy,23,2026-05-29 00:55:41,No,167.44,5014.82,0,0.35,0.0,No
5253,SolarFarm,District-C,Sunny,26,2026-06-01 09:55:41,Yes,362.19,9246.85,0,0.33,0.0,No
5254,Factory,District-A,Rainy,25,2026-05-26 13:55:41,No,829.9,104.62,725.28,0.33,326.38,No
5255,House,District-C,Sunny,21,2026-05-14 21:55:41,Yes,36.2,21.26,14.94,0.26,6.72,No
5256,House,District-D,Cloudy,31,2026-05-08 18:55:41,Yes,23.8,0.96,22.84,0.36,10.28,No
5257,Office,District-A,Sunny,32,2026-05-18 18:55:41,Yes,241.72,48.15,193.57,0.38,87.11,No
5258,Factory,District-E,Sunny,28,2026-05-23 07:55:41,Yes,3152.81,432.82,2719.99,0.21,1224.0,No
5259,Hospital,District-A,Cloudy,21,2026-05-26 21:55:41,Yes,584.91,241.93,342.98,0.36,154.34,No
5260,Apartment,District-B,Windy,17,2026-05-18 01:55:41,No,66.49,15.33,51.16,0.29,23.02,No
5261,SolarFarm,District-A,Cloudy,45,2026-05-19 11:55:41,No,449.12,1556.19,0,0.27,0.0,No
5262,Apartment,District-B,Windy,43,2026-05-15 05:55:41,No,21.98,12.53,9.45,0.3,4.25,No
5263,Hospital,District-B,Rainy,38,2026-05-28 14:55:41,No,649.4,302.58,346.82,0.34,156.07,No
5264,Hospital,District-C,Cloudy,17,2026-06-03 19:55:41,Yes,605.8,59.69,546.11,0.18,245.75,No
5265,School,District-C,Rainy,28,2026-05-31 01:55:41,No,298.22,171.53,126.69,0.38,57.01,No
5266,Factory,District-D,Windy,33,2026-05-22 14:55:41,No,1399.18,140.84,1258.34,0.37,566.25,No
5267,SolarFarm,District-A,Rainy,16,2026-05-21 13:55:41,No,497.19,1878.03,0,0.16,0.0,No
5268,SolarFarm,District-C,Rainy,44,2026-05-22 01:55:41,No,214.2,2254.83,0,0.35,0.0,No
5269,Apartment,District-B,Cloudy,19,2026-06-04 08:55:41,Yes,96.97,20.71,76.26,0.38,34.32,No
5270,Apartment,District-D,Rainy,24,2026-05-08 20:55:41,Yes,46.94,22.98,23.96,0.18,10.78,No
5271,Apartment,District-C,Cloudy,21,2026-05-28 14:55:41,No,67.8,9.86,57.94,0.15,26.07,No
5272,University,District-D,Cloudy,38,2026-05-13 23:55:41,No,255.57,79.4,176.17,0.32,79.28,No
5273,Hospital,District-A,Cloudy,31,2026-05-13 05:55:41,No,501.53,180.68,320.85,0.18,144.38,Yes
5274,Factory,District-C,Cloudy,16,2026-05-25 21:55:41,Yes,1751.66,87.2,1664.46,0.17,749.01,No
5275,House,District-A,Sunny,34,2026-05-09 02:55:41,No,31.4,12.13,19.27,0.21,8.67,No
5276,SolarFarm,District-B,Sunny,23,2026-05-09 21:55:41,Yes,534.49,9091.41,0,0.23,0.0,No
